SESSION_ID,politics,Harmed,Unnat,Friend,Duties,Rights,Group,Loyalty,Violence,Desires,Profiting,Decency,Unfair,Interests,Weak,Author,Uplifting,Rank,Emotionally,Traditions,Treated,Betray,Respect,Slap,Heritage,Chastity,Romantic,Revolting,Wellbeing,Compassion,Line,Kill,Grouploy,Govharm,Sexroles,Soldier,Sin,Justice,Wrongdisgust,Fairly,Kidrespect,education,income2,gender,Age,TerrorRev,BrotherRev
398164,-1,6,6,4,6,6,2,4,6,4,4,2,5,5,6,6,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,7,,1,30,,
397140,-1,3,1,3,4,1,1,2,2,2,4,2,2,2,4,2,3,4,1,2,3,3,3,4,5,6,1,2,3,3,3,1,1,1,2,2,1,1,3,1,2,7,1,-1,25,5,5
418511,-1,6,6,2,3,5,2,2,5,5,3,4,5,3,6,4,3,2,6,2,4,2,4,,,,,,,,,,,,,,,,,,,7,1,1,23,,
417833,-1,6,3,2,2,5,2,4,5,1,5,3,5,3,5,3,5,2,5,6,6,3,4,,,,,,,,,,,,,,,,,,,7,1,1,51,,
397903,-1,4,4,4,2,4,4,2,4,2,4,3,4,2,4,4,3,3,2,2,5,2,4,5,3,5,4,4,4,4,6,5,5,3,3,3,5,4,3,4,5,7,1,-1,23,3,1
421031,-1,5,5,3,4,6,4,4,5,4,4,5,5,5,5,5,5,6,5,4,4,5,3,4,4,2,1,2,2,6,4,6,3,4,3,4,1,4,3,4,4,7,1,1,23,4,4
422317,-1,5,2,5,2,4,3,6,3,3,3,3,4,3,4,3,4,3,3,3,3,5,4,4,5,4,2,3,5,4,6,2,6,5,3,4,3,4,3,4,6,7,2,-1,26,1,4
422470,-1,2,3,3,5,5,4,6,3,4,3,5,5,5,5,5,5,5,2,4,5,5,5,2,6,5,5,2,6,4,2,1,2,1,6,6,1,6,2,4,6,7,3,-1,44,1,4
423142,-1,5,5,2,4,5,2,3,5,4,2,3,6,4,4,3,3,2,2,2,5,2,2,6,4,5,4,3,2,4,4,4,3,5,3,5,1,6,2,6,2,7,3,1,36,5,1
395770,-1,6,1,4,2,3,3,2,5,4,1,1,2,4,4,2,1,1,4,3,1,2,1,3,6,1,6,1,5,2,3,1,2,2,5,4,1,4,1,4,6,7,3,-1,26,6,5
422683,-1,6,2,1,5,6,1,1,6,2,3,2,5,6,6,5,2,1,5,4,6,2,5,,,,,,,,,,,,,,,,,,,7,3,1,35,,
421322,-1,6,4,6,6,6,3,6,6,4,5,6,6,4,5,6,2,3,4,5,6,4,6,,,,,,,,,,,,,,,,,,,7,3,1,52,,
396555,-1,5,3,4,4,6,4,5,5,5,3,2,4,3,4,5,2,3,4,2,5,3,4,5,4,3,4,1,2,5,3,6,2,6,4,5,1,5,2,5,6,7,4,1,29,5,2
422573,-1,4,3,1,4,4,2,4,6,3,3,3,4,4,5,5,2,1,6,4,4,3,3,,,,,,,,,,,,,,,,,,,7,4,1,38,,
396341,-1,6,6,5,4,6,4,4,2,4,5,4,4,4,5,4,4,5,4,5,6,3,5,,,,,,,,,,,,,,,,,,,7,4,1,29,,
424085,-1,6,5,5,5,6,3,6,6,5,2,3,6,5,6,6,5,2,4,2,2,4,2,4,4,2,2,6,2,6,2,6,4,6,2,2,1,6,2,6,5,7,4,-1,38,2,1
419067,-1,6,6,4,4,6,5,5,6,4,5,4,6,4,6,4,6,6,4,4,5,4,3,,,,,,,,,,,,,,,,,,,7,4,-1,29,,
421456,-1,6,1,6,5,6,3,3,6,4,1,1,5,5,5,5,5,1,5,1,5,6,1,4,1,1,1,2,3,4,2,6,2,6,4,6,1,5,1,6,5,7,5,1,35,2,6
422670,-1,3,1,4,3,5,3,2,5,3,3,2,5,2,5,3,4,3,5,2,5,2,2,6,3,4,5,1,4,4,5,3,2,5,2,2,1,5,1,4,3,7,5,1,32,2,2
422797,-1,4,6,1,4,6,1,2,6,6,6,3,6,6,6,5,3,4,5,4,6,3,4,,,,,,,,,,,,,,,,,,,8,1,1,25,,
398143,-1,5,5,2,5,5,2,5,6,6,4,5,5,5,5,5,5,2,4,5,5,6,5,,,,,,,,,,,,,,,,,,,8,3,1,54,,
422520,-1,5,3,2,4,5,3,4,5,3,5,3,5,5,6,5,5,2,5,4,5,5,3,2,2,4,5,1,2,5,6,2,1,4,4,2,1,6,2,2,5,8,3,-1,36,6,2
397412,-1,6,5,5,5,6,5,6,6,6,5,5,6,6,5,6,5,4,6,4,6,6,4,,,,,,,,,,,,,,,,,,,8,3,1,39,,
422647,-1,5,4,5,3,6,5,3,5,5,2,2,2,2,3,4,3,4,4,3,4,2,3,,,,,,,,,,,,,,,,,,,8,3,-1,27,,
420162,-1,5,5,6,4,5,5,4,5,3,4,5,5,4,3,4,2,4,4,4,5,4,5,6,5,2,5,5,4,5,5,2,3,5,4,5,2,5,5,4,5,8,4,-1,36,3,2
397694,-1,5,4,4,1,5,3,4,5,3,2,3,6,4,6,4,5,2,5,4,6,2,4,6,6,4,3,3,2,6,5,3,2,6,2,2,1,6,1,6,2,8,5,1,51,6,2
423283,-1,5,2,3,4,6,3,4,5,2,3,3,5,3,4,5,3,5,4,3,5,3,4,,,,,,,,,,,,,,,,,,,9,1,1,40,,
397076,-1,5,5,5,4,5,4,3,6,2,3,5,5,4,4,5,5,3,5,4,5,5,3,,,,,,,,,,,,,,,,,,,9,2,1,29,,
417352,-1,3,4,3,3,3,2,3,3,2,3,4,4,3,3,3,3,3,4,3,3,2,2,5,3,2,2,5,3,5,4,5,4,4,4,3,4,5,4,4,5,9,2,1,25,4,2
421213,-1,5,4,4,4,5,4,4,5,4,4,2,5,4,6,5,5,4,5,3,5,4,3,,,,,,,,,,,,,,,,,,,9,2,1,29,,
420827,-1,5,4,3,4,5,3,3,5,2,3,2,3,2,3,3,3,2,5,2,5,2,4,5,3,4,4,5,3,4,5,3,3,3,1,3,1,5,4,4,5,9,3,1,34,2,2
419156,-1,5,4,2,1,5,2,3,5,5,1,4,5,4,4,4,4,1,2,2,5,3,2,,,,,,,,,,,,,,,,,,,9,3,-1,37,,
418275,-1,6,6,3,6,6,1,6,6,3,5,6,6,3,1,3,4,1,6,3,1,4,4,6,4,6,6,3,2,6,3,1,6,4,5,6,2,6,4,4,6,9,3,1,25,6,3
417480,-1,6,5,1,3,6,2,3,6,5,2,6,6,4,6,5,6,1,6,5,6,3,4,,,,,,,,,,,,,,,,,,,9,4,1,59,,
417886,-1,4,5,1,6,6,2,5,5,2,3,4,5,4,4,5,5,3,4,4,6,3,2,,,,,,,,,,,,,,,,,,,9,4,-1,30,,
419194,-1,6,5,1,5,6,1,4,4,4,1,5,6,5,6,2,5,1,5,4,1,4,5,,,,,,,,,,,,,,,,,,,9,4,1,38,,
423920,-1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,5,1,44,3,3
421521,-1,6,6,1,1,6,1,1,1,1,1,6,6,4,6,5,3,1,4,3,5,1,4,,,,,,,,,,,,,,,,,,,9,5,-1,32,,
418091,-1,5,4,3,4,4,5,4,6,5,2,4,5,3,4,2,5,2,5,5,6,3,4,5,3,5,6,5,3,6,5,3,1,6,4,1,2,6,3,6,6,10,3,1,33,3,1
397664,-1,6,2,5,4,6,3,5,3,4,4,4,6,3,4,4,4,3,4,2,4,3,4,3,1,4,4,3,4,3,4,3,2,4,4,4,2,6,1,2,5,10,5,1,30,4,2
422835,-1,2,4,1,6,6,3,3,4,5,3,3,3,4,5,3,2,5,2,3,5,3,6,6,2,5,3,1,6,3,1,1,2,5,4,6,1,6,6,5,6,10,5,1,35,3,1
422638,-1,4,4,3,5,3,3,5,6,4,3,4,6,4,5,5,5,1,5,2,2,4,4,,,,,,,,,,,,,,,,,,,11,3,1,36,,
417780,-1,6,1,4,1,3,2,2,5,2,5,1,4,2,5,2,2,2,5,1,4,2,2,,,,,,,,,,,,,,,,,,,12,1,1,40,,
423996,-1,5,4,1,3,5,3,4,6,3,2,4,2,4,2,3,2,1,4,3,5,3,3,6,5,3,3,5,3,3,6,2,4,2,3,4,2,5,2,4,3,12,2,-1,67,5,3
395980,-1,4,6,1,5,6,1,1,6,4,4,5,5,6,6,5,6,6,5,5,5,3,2,,,,,,,,,,,,,,,,,,,12,4,1,44,,
399105,-1,6,4,3,5,6,2,2,6,5,1,5,6,3,5,6,5,4,5,4,6,2,6,5,2,5,3,5,1,6,6,2,1,2,2,5,1,6,3,5,5,12,4,-1,58,3,1
421056,-1,6,4,3,6,2,6,5,6,5,4,4,6,6,6,4,6,5,6,2,4,5,3,4,1,3,1,2,1,6,4,2,3,3,1,2,1,3,2,3,3,12,5,1,32,3,6
420121,-1,6,2,1,3,4,1,2,5,1,3,1,5,5,5,5,4,2,5,4,5,1,2,5,2,2,1,3,1,3,2,3,2,2,2,2,1,3,3,3,3,14,5,-1,37,5,1
419995,-1,4,2,5,5,5,3,5,6,3,4,2,5,3,3,5,5,2,2,4,6,5,5,5,5,2,5,1,2,3,4,1,2,5,1,5,2,6,2,5,4,14,5,-1,39,5,6
395958,-1,6,1,1,6,6,1,3,6,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,-1,18,,
398830,-1,5,2,5,3,6,2,5,6,2,4,1,4,5,3,3,2,2,5,1,5,3,2,5,2,2,3,1,1,4,5,6,2,5,3,2,1,5,1,4,1,3,,-1,18,5,6
398361,-1,6,6,6,6,6,3,5,6,5,3,6,6,6,5,6,6,2,4,4,6,6,6,6,6,5,3,3,1,6,5,2,1,3,6,2,2,5,2,6,6,5,1,-1,24,6,4
419316,-1,4,2,2,2,5,2,1,6,2,3,1,3,3,4,3,3,3,4,3,3,3,2,,,,,,,,,,,,,,,,,,,5,1,1,22,,
416925,-1,6,6,6,3,6,4,5,5,3,3,6,4,4,6,4,5,1,3,4,6,4,4,6,3,3,3,4,2,6,5,6,3,6,1,2,3,2,4,4,5,5,2,1,19,6,1
423267,-1,6,5,1,5,6,3,3,6,4,4,3,3,5,5,6,4,3,4,3,3,3,3,6,4,4,4,5,4,5,5,6,1,5,6,6,1,5,6,2,4,5,4,1,29,5,3
398745,-1,4,3,4,5,4,3,2,4,3,2,4,4,3,4,4,4,2,4,2,3,2,2,,,,,,,,,,,,,,,,,,,5,5,-1,23,,
417082,-1,6,2,2,3,6,5,4,6,3,3,6,4,4,6,6,3,3,6,1,4,3,1,6,4,4,5,3,1,6,6,2,3,5,2,3,1,3,2,4,2,5,,1,21,5,6
398578,-1,4,2,4,5,5,5,4,4,5,5,3,4,5,5,5,5,4,4,3,5,5,3,,,,,,,,,,,,,,,,,,,6,1,-1,29,,
398302,-1,2,5,1,5,5,4,2,5,3,1,4,5,4,3,5,4,2,3,2,3,4,2,,,,,,,,,,,,,,,,,,,6,2,1,51,,
423974,-1,6,4,4,5,6,4,4,5,4,5,3,6,4,6,6,2,3,6,6,6,6,6,,,,,,,,,,,,,,,,,,,7,1,1,28,,
422202,-1,5,4,5,3,6,4,4,5,2,5,2,5,4,5,4,4,3,4,2,4,3,3,,,,,,,,,,,,,,,,,,,7,2,1,24,,
422179,-1,6,5,1,4,5,3,5,5,3,3,5,5,4,5,4,4,1,5,4,5,3,3,,,,,,,,,,,,,,,,,,,7,3,-1,41,,
398705,-1,6,4,4,5,5,3,4,6,5,5,5,5,4,6,5,6,3,5,4,5,4,4,5,4,6,2,6,2,6,5,6,4,5,4,1,4,5,5,4,5,7,3,1,47,6,2
420192,-1,6,6,4,6,6,5,4,6,5,2,1,6,5,6,5,6,5,5,2,3,4,5,,,,,,,,,,,,,,,,,,,7,4,1,44,,
422347,-1,6,4,3,4,3,2,3,5,5,4,2,4,4,5,4,4,4,3,2,5,4,4,,,,,,,,,,,,,,,,,,,8,4,1,29,,
397902,-1,5,3,5,5,5,4,3,5,4,6,3,5,2,5,3,3,1,5,3,4,3,4,,,,,,,,,,,,,,,,,,,9,5,1,41,,
398698,-1,5,5,4,4,6,4,3,6,3,2,5,5,4,2,4,3,2,6,2,2,5,4,,,,,,,,,,,,,,,,,,,12,2,-1,27,,
398408,-1,6,2,6,4,6,5,2,6,4,3,3,5,4,3,3,4,4,4,2,4,4,2,5,5,1,1,2,5,5,5,1,3,4,4,2,1,2,2,1,4,12,4,-1,60,6,1
398524,-1,6,3,4,3,3,4,3,5,5,2,2,5,2,2,4,3,5,3,2,3,2,3,5,4,4,2,2,4,3,5,2,2,2,4,2,4,5,4,6,5,14,5,-1,37,3,5
422554,-1,3,4,5,5,6,3,4,5,4,1,2,3,3,4,4,3,3,3,2,3,4,4,,,,,,,,,,,,,,,,,,,5,5,-1,19,,
420746,-1,6,6,1,6,6,3,3,6,6,4,3,6,4,6,6,6,1,6,4,6,3,3,,,,,,,,,,,,,,,,,,,5,,1,23,,
418088,-1,6,5,6,5,4,6,5,6,3,5,5,6,6,6,4,5,4,4,3,6,6,6,,,,,,,,,,,,,,,,,,,5,,-1,19,,
423960,-1,5,3,2,4,4,2,2,6,3,4,2,5,4,3,3,2,3,3,2,4,2,2,4,2,3,4,2,2,2,5,4,2,4,4,4,2,3,2,4,4,7,5,-1,37,5,2
395788,-1,6,5,5,6,6,4,4,4,4,4,5,6,4,6,6,6,2,6,3,5,4,3,,,,,,,,,,,,,,,,,,,9,4,1,24,,
421102,-1,6,6,5,5,5,4,5,6,4,4,5,5,5,5,5,6,3,5,3,4,6,4,,,,,,,,,,,,,,,,,,,,3,1,20,,
419306,0,,,,,,,,,,,,,,,,,,,,,,,3,5,3,6,2,4,4,6,4,4,6,1,4,3,4,4,5,3,2,,1,13,2,3
420153,0,,,,,,,,,,,,,,,,,,,,,,,6,1,4,2,5,3,4,4,5,2,5,1,3,3,6,5,6,3,2,,1,13,5,3
398318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-1,16,,
419720,0,,,,,,,,,,,,,,,,,,,,,,,4,1,6,2,1,1,5,1,1,2,5,5,6,6,1,5,1,1,3,1,-1,19,3,3
422216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,17,,
396850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,43,,
418586,0,,,,,,,,,,,,,,,,,,,,,,,2,5,5,3,3,4,3,3,3,4,4,3,3,2,4,3,3,4,3,3,1,21,4,4
419518,0,,,,,,,,,,,,,,,,,,,,,,,1,4,4,5,6,1,6,1,4,4,6,2,2,4,3,4,5,6,3,3,1,18,3,6
399257,0,,,,,,,,,,,,,,,,,,,,,,,5,3,6,1,5,4,4,5,4,1,5,4,5,3,4,4,5,6,3,3,1,19,5,5
422018,0,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,5,3,5,5,3,5,6,4,4,5,6,6,6,5,3,3,-1,18,1,3
419504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,18,,
398504,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,3,4,4,4,2,4,3,5,4,4,4,4,3,5,5,3,4,-1,15,2,6
419562,0,,,,,,,,,,,,,,,,,,,,,,,6,4,3,4,3,4,4,3,3,3,4,4,4,2,5,2,4,5,3,4,-1,20,3,6
421599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,18,,
395962,0,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,5,2,4,2,4,4,4,4,4,3,4,4,4,4,3,4,1,17,3,3
395239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-1,18,,
398754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,19,,
419422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-1,15,,
421057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-1,17,,
422530,0,,,,,,,,,,,,,,,,,,,,,,,5,2,6,2,2,4,3,2,1,2,4,2,1,6,5,1,3,6,3,,-1,17,2,4
399255,0,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,1,1,5,2,3,2,6,4,3,3,4,2,6,5,3,,1,18,2,4
417574,0,,,,,,,,,,,,,,,,,,,,,,,6,2,5,2,4,2,4,3,5,4,4,4,2,2,5,3,4,4,3,,-1,20,6,3
419508,0,,,,,,,,,,,,,,,,,,,,,,,6,4,1,6,6,1,6,6,6,1,6,3,2,5,6,4,6,5,3,,1,19,1,3
420049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,-1,25,,
419519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,18,,
419216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,16,,
422204,0,,,,,,,,,,,,,,,,,,,,,,,5,5,3,3,4,3,6,4,6,5,4,4,3,3,4,4,4,5,3,,1,19,5,4
398632,0,,,,,,,,,,,,,,,,,,,,,,,6,5,3,4,5,5,4,5,2,5,5,4,6,2,6,5,6,6,3,,-1,18,3,3
419714,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,1,18,,
399031,0,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,5,1,1,3,2,1,4,1,2,1,6,3,6,3,3,,-1,17,2,6
419348,0,,,,,,,,,,,,,,,,,,,,,,,6,4,2,1,6,6,5,4,6,5,5,3,4,1,6,2,5,6,4,,-1,46,2,6
418808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-1,31,,
395386,0,,,,,,,,,,,,,,,,,,,,,,,2,1,1,6,5,1,6,2,1,2,4,1,1,1,5,1,5,1,4,1,-1,19,1,2
398714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,19,,
419222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,48,,
418303,0,,,,,,,,,,,,,,,,,,,,,,,5,4,5,1,1,2,5,5,6,2,6,1,2,1,6,1,6,3,4,2,1,19,6,1
422208,0,,,,,,,,,,,,,,,,,,,,,,,6,5,4,3,3,4,4,2,1,4,6,1,3,5,5,5,6,4,4,3,1,18,4,6
418431,0,,,,,,,,,,,,,,,,,,,,,,,1,2,6,6,4,3,6,6,2,1,4,5,3,4,5,6,4,6,4,3,-1,19,3,1
422203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-1,18,,
424062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-1,18,,
397588,0,,,,,,,,,,,,,,,,,,,,,,,6,5,6,2,6,5,5,4,2,1,6,1,1,1,6,2,6,5,4,4,1,54,6,1
422922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,41,,
419545,0,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,4,3,5,5,4,3,5,4,3,5,5,4,5,5,4,5,1,19,4,4
396415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,19,,
396443,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,-1,18,,
396420,0,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,3,2,2,1,2,1,5,4,5,3,2,1,3,2,4,,-1,18,5,4
419510,0,,,,,,,,,,,,,,,,,,,,,,,6,5,3,4,3,4,3,4,5,3,4,3,4,3,4,3,4,3,4,,-1,19,4,3
399258,0,,,,,,,,,,,,,,,,,,,,,,,6,4,1,2,5,4,5,1,5,3,4,2,1,5,4,5,6,5,4,,1,18,4,6
396750,0,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,3,5,5,3,4,4,4,4,2,4,3,5,3,4,,1,19,4,4
398617,0,,,,,,,,,,,,,,,,,,,,,,,1,4,5,6,4,6,4,1,1,5,5,5,4,4,6,2,2,6,4,,-1,19,2,1
421417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,18,,
422737,0,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,2,6,5,3,4,2,5,4,2,4,5,2,3,2,4,,-1,21,5,6
422533,0,,,,,,,,,,,,,,,,,,,,,,,6,1,5,1,6,1,6,6,3,1,6,4,6,1,6,6,5,6,5,,-1,20,6,1
416903,0,,,,,,,,,,,,,,,,,,,,,,,6,5,4,2,2,3,4,4,2,5,3,4,2,4,5,2,5,6,5,,-1,22,3,3
418505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,33,,
395682,0,,,,,,,,,,,,,,,,,,,,,,,6,5,6,6,6,5,5,6,6,1,5,4,5,4,6,4,6,6,5,,1,48,1,3
396902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,-1,22,,
417318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,22,,
397100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,27,,
421283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,32,,
396567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,30,,
420818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,23,,
395675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,-1,42,,
396793,0,,,,,,,,,,,,,,,,,,,,,,,4,5,5,1,1,5,2,4,1,2,2,4,1,1,5,2,4,6,5,1,1,30,6,1
419717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,23,,
397465,0,,,,,,,,,,,,,,,,,,,,,,,5,4,5,6,1,5,6,2,3,5,5,2,4,4,5,4,3,5,5,1,1,22,2,2
423685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,20,,
417062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,-1,20,,
423206,0,,,,,,,,,,,,,,,,,,,,,,,6,5,6,1,6,3,4,1,3,2,5,5,6,3,5,4,5,6,5,1,1,28,4,3
417626,0,,,,,,,,,,,,,,,,,,,,,,,5,4,4,1,4,4,5,5,6,4,6,2,2,4,5,2,5,5,5,1,1,22,3,2
398724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,33,,
398917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,33,,
421278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,13,,
418775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,-1,37,,
422864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,19,,
422902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,24,,
422142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,-1,23,,
396915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,-1,19,,
399225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,-1,27,,
398478,0,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,4,3,4,4,4,1,6,5,5,5,5,3,5,5,5,2,1,21,5,6
420595,0,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,5,2,6,1,2,1,6,3,2,1,6,3,6,5,5,2,-1,24,6,6
397347,0,,,,,,,,,,,,,,,,,,,,,,,6,5,6,4,6,5,5,6,6,5,6,6,6,6,5,4,6,2,5,2,1,24,5,6
397117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,-1,20,,
421558,0,,,,,,,,,,,,,,,,,,,,,,,6,1,2,5,6,1,6,3,5,3,5,4,1,1,6,1,6,3,5,2,1,18,6,2
419940,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,19,,
418862,0,,,,,,,,,,,,,,,,,,,,,,,6,5,2,6,6,3,6,6,6,5,6,4,5,1,5,2,4,5,5,3,1,28,6,2
423297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-1,37,,
422945,0,,,,,,,,,,,,,,,,,,,,,,,6,6,6,5,5,2,5,4,5,2,4,5,4,5,6,5,6,6,5,3,1,32,2,1
419284,0,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,4,3,5,3,4,4,1,5,4,6,4,5,5,5,3,-1,30,3,3
422731,0,,,,,,,,,,,,,,,,,,,,,,,6,3,6,1,3,3,3,6,2,1,4,1,5,1,4,3,4,6,5,3,1,33,4,1
419798,0,,,,,,,,,,,,,,,,,,,,,,,4,4,2,5,5,4,5,2,5,5,6,2,2,3,5,6,6,5,5,3,1,19,3,5
398590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-1,19,,
395913,0,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,5,4,4,5,5,4,5,4,5,4,5,5,5,5,5,3,1,57,4,2
416927,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,21,,
396522,0,,,,,,,,,,,,,,,,,,,,,,,3,5,1,5,6,1,6,6,6,1,6,1,6,6,6,3,6,6,5,3,1,19,6,1
423643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,23,,
417165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,19,,
398133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-1,27,,
421494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,42,,
421508,0,,,,,,,,,,,,,,,,,,,,,,,3,6,3,3,4,3,2,5,2,5,3,2,6,3,6,2,5,5,5,4,1,25,4,3
395400,0,,,,,,,,,,,,,,,,,,,,,,,6,5,6,4,5,4,6,4,5,5,3,2,5,2,4,2,6,6,5,4,1,29,3,2
418252,0,,,,,,,,,,,,,,,,,,,,,,,6,1,4,4,6,4,5,4,6,6,6,1,4,1,4,5,5,6,5,4,-1,33,1,6
422828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,22,,
423622,0,,,,,,,,,,,,,,,,,,,,,,,6,5,5,1,2,6,6,4,2,1,6,4,6,1,6,5,6,6,5,4,-1,40,3,1
395700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,-1,29,,
398307,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,-1,21,,
420735,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,21,,
420711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,54,,
418520,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,-1,20,,
397942,0,,,,,,,,,,,,,,,,,,,,,,,5,5,2,6,4,4,4,3,2,5,6,5,5,6,5,5,6,6,5,5,-1,21,1,6
398243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,20,,
