id,cards,ballots,racepledge,talkradio,familyshun,flagburn,parentcurse,handgesture,rottentomato,soulsell,molesterblood,stageanimal,icebath,idiotsign,headache,dogkick,overweight,palm,ideo7,age,education,gender,state,income,religion
1636,5.0,8.0,6.0,7.0,8.0,8.0,8.0,1.0,6.0,8.0,1.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,38,10,2,41,16,3.0
1637,2.0,8.0,8.0,8.0,8.0,8.0,2.0,3.0,8.0,3.0,6.0,2.0,8.0,8.0,6.0,3.0,3.0,8.0,6.0,80,8,1,59,6,4.0
1639,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,44,7,2,22,1,5.0
1640,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,1.0,8.0,1.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,49,10,2,32,11,2.0
1642,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,65,9,1,58,10,1.0
1644,5.0,8.0,7.0,8.0,5.0,8.0,5.0,4.0,4.0,8.0,4.0,6.0,4.0,7.0,2.0,4.0,7.0,7.0,6.0,67,10,1,52,15,2.0
1645,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,2.0,32,7,2,58,1,
1646,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,5.0,46,11,2,91,13,2.0
1647,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,44,8,1,93,11,2.0
1648,8.0,8.0,8.0,5.0,8.0,8.0,7.0,3.0,4.0,8.0,8.0,8.0,5.0,4.0,6.0,8.0,8.0,8.0,2.0,34,9,2,35,19,5.0
1649,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,2.0,19,7,1,56,16,2.0
1650,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,6.0,35,10,1,74,17,3.0
1651,6.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,4.0,8.0,,8.0,4.0,7.0,6.0,8.0,8.0,8.0,5.0,57,12,2,52,15,2.0
1653,5.0,7.0,6.0,1.0,7.0,8.0,8.0,8.0,6.0,8.0,5.0,8.0,3.0,3.0,5.0,8.0,8.0,6.0,4.0,22,9,2,23,16,1.0
1654,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,1.0,5.0,6.0,7.0,7.0,8.0,7.0,8.0,2.0,49,9,2,71,16,3.0
