WUSTLID,emote,treatd,lovec,auth,purity,attchecka,weak,unfair,betray,conform,disgust,compat,treatf,proudc,authc,nodisgust,attcheckb,hurt,justice,loyalf,roles,notnat,demfeel,repfeel,libfeel,consfeel,pid3,ideo7
1013600,4,4,4,3,4,1,3,4,4,2,3,4,5,5,6,5,6,1,5,4,5,4,0,5,0,5,2,6
1013601,3,4,3,3,3,2,5,5,5,2,3,6,6,5,5,5,6,4,5,6,2,1,10,4,10,5,1,2
1013603,2,4,4,4,4,1,3,4,3,3,3,4,4,6,6,5,4,1,5,3,4,4,5,5,5,5,1,5
1013604,4,5,3,5,3,1,3,5,3,3,4,4,4,6,6,5,6,5,5,5,6,5,8,5,6,6,1,3
1013605,1,1,1,1,1,1,1,1,1,1,1,5,1,6,NA,6,6,2,2,6,5,5,0,10,0,10,2,6
1013632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013633,5,5,5,5,5,2,5,5,5,3,5,6,6,6,6,6,6,6,6,6,4,5,10,0,5,5,1,4
1013634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013635,3,3,4,5,4,3,3,4,5,3,3,4,5,5,6,4,5,5,5,5,5,4,2,6,2,8,2,7
1013636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013639,5,5,4,5,5,2,5,5,5,3,NA,3,6,6,6,3,6,1,6,4,4,1,5,5,5,5,NA,3
1013640,5,5,4,4,5,2,5,5,4,5,5,6,6,6,6,6,6,5,5,6,2,6,5,5,5,5,3,6
1013641,4,3,4,4,5,1,5,4,3,2,4,1,1,5,6,5,6,5,5,4,4,6,2,8,2,8,2,6
1013642,4,4,4,4,4,1,4,4,4,2,3,5,5,5,5,5,6,5,5,2,6,5,5,6,1,7,2,6
1013643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013644,4,4,4,4,4,1,5,5,3,3,4,6,6,5,5,6,6,6,4,5,1,2,8,7,8,8,1,2
1013645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013751,3,3,3,2,3,2,3,3,2,3,4,4,3,6,5,4,4,6,4,3,3,4,5,5,5,5,3,5
1013752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013756,3,5,2,4,4,1,4,5,5,3,4,6,6,6,6,5,6,5,6,4,1,2,7,7,7,8,1,4
1013757,3,3,3,4,3,2,4,4,3,2,2,3,3,4,6,2,6,6,NA,5,5,4,4,5,3,2,2,4
1013758,1,2,2,4,4,1,2,2,2,2,2,1,4,6,6,1,6,1,5,1,1,2,4,6,5,6,3,6
1013759,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,10,5,5,5,1,1
1013760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013787,4,4,4,4,5,1,4,4,5,4,4,5,5,4,4,4,6,6,5,4,4,3,5,6,5,6,2,3
1013788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013791,4,4,4,5,5,2,4,5,4,4,4,5,5,6,6,6,6,6,5,1,6,5,4,7,4,8,NA,6
1013792,5,5,5,5,5,5,5,5,5,3,5,2,2,6,6,4,6,6,6,4,2,5,7,2,6,2,1,2
1013793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013795,3,5,1,2,2,1,3,3,1,2,2,5,6,1,2,5,6,5,4,4,4,1,4,4,6,5,3,4
1013796,1,5,4,4,5,1,4,5,3,5,4,2,1,6,6,5,6,6,6,2,6,6,1,8,1,9,2,7
1013797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013798,3,4,4,4,4,4,4,4,4,3,4,2,2,6,6,6,6,1,2,5,6,6,2,6,0,8,2,7
1013799,NA,3,2,3,3,1,3,3,5,4,4,6,5,5,5,5,4,4,4,4,4,4,8,2,8,0,1,2
1013800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013801,4,5,5,5,5,3,4,4,5,5,4,5,5,6,6,5,6,6,6,4,4,5,9,1,9,3,1,2
1013802,3,4,3,4,4,1,5,4,4,2,4,5,4,6,6,5,6,1,5,4,6,6,5,6,5,7,2,5
1014036,4,5,5,5,5,1,5,5,5,4,5,6,6,5,6,6,6,3,6,5,5,5,5,5,2,8,2,6
1014037,4,4,3,4,5,2,4,4,3,3,4,5,5,1,5,5,6,5,5,5,5,4,9,4,8,3,1,4
1014038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014039,5,5,4,4,4,1,5,5,4,4,4,6,5,5,6,4,6,6,5,5,3,4,8,2,7,4,1,4
1014040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014041,3,4,3,2,3,3,4,3,2,3,3,5,5,4,5,5,5,5,5,5,5,5,7,2,3,NA,1,7
1014114,4,4,4,5,5,5,5,5,5,4,4,6,6,6,6,6,1,1,NA,1,3,3,5,10,10,10,1,NA
1014115,5,5,5,4,4,4,NA,NA,NA,5,5,5,6,6,6,6,6,6,6,6,6,6,5,5,0,5,1,4
1014116,5,5,3,4,5,2,5,4,3,2,5,5,6,5,6,5,6,6,6,4,5,2,5,5,6,5,1,3
1014117,4,4,3,2,2,1,5,5,3,2,2,5,6,4,4,3,6,6,5,4,3,3,5,5,5,5,3,4
1014118,4,4,5,3,4,3,2,3,4,2,3,1,4,6,6,5,6,1,5,3,5,4,2,8,3,8,3,4
1014119,1,3,3,4,5,2,3,5,5,3,5,5,6,6,6,6,6,6,6,5,6,6,0,8,0,10,2,6
1014120,5,4,4,5,5,1,5,5,5,4,5,4,6,6,6,5,6,6,6,5,5,5,4,7,3,5,2,5
1014121,3,4,2,3,3,3,3,5,5,2,5,2,1,4,6,6,6,2,6,4,2,6,6,4,5,5,1,3
1014224,1,4,1,4,3,1,5,3,4,2,1,1,1,6,6,3,6,2,4,1,1,1,4,8,4,9,2,6
1014225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014226,4,5,5,5,5,4,4,5,5,4,5,5,6,6,5,6,6,4,4,4,2,3,2,8,3,6,2,6
1014227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014295,5,4,2,2,1,3,4,5,3,2,3,5,6,2,2,2,4,6,6,2,1,1,7,3,2,NA,3,3
1014296,4,5,1,2,3,1,4,5,3,3,3,4,3,3,2,3,3,4,3,2,2,3,9,1,9,5,1,4
1014303,3,3,3,3,3,1,3,3,3,3,3,4,4,5,5,5,6,4,5,6,4,4,5,6,2,8,2,5
1014358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014359,5,5,2,5,2,1,2,5,5,2,4,5,6,5,6,6,6,6,5,5,6,1,9,0,9,0,1,2
1014360,1,2,1,1,1,1,1,2,2,3,2,4,3,5,5,4,5,4,4,5,4,3,7,2,8,3,1,3
1014361,5,5,5,3,5,2,5,5,5,3,5,5,6,5,5,6,6,6,5,5,6,3,10,2,NA,5,3,4
1014456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014458,4,5,4,5,2,1,5,5,5,2,4,4,4,5,5,3,6,6,3,5,5,3,10,2,10,0,1,1
1014459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014460,5,5,5,5,5,1,5,5,5,5,5,6,6,6,6,6,6,6,6,3,2,3,9,2,9,8,1,3
1014535,4,4,4,4,4,2,4,4,4,2,4,5,5,5,5,5,6,5,5,5,4,5,4,6,4,6,2,6
1014727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014826,4,4,4,4,3,1,2,5,3,3,2,3,6,1,6,2,6,6,4,5,2,1,0,3,0,2,NA,5
1014827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014828,4,4,3,3,3,1,3,3,3,3,4,4,6,6,6,6,6,1,5,2,6,6,3,6,0,6,2,6
1014873,3,3,3,2,2,1,4,5,4,1,2,4,2,6,2,1,6,3,4,4,4,1,6,2,7,1,1,2
1014874,2,5,4,3,5,1,2,5,4,4,5,5,5,5,5,4,6,4,6,6,5,5,2,8,3,7,3,6
1014875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014880,3,4,2,3,3,1,4,4,2,2,3,5,4,2,2,3,5,6,5,2,1,1,8,5,7,5,1,3
1014966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015065,4,4,4,4,5,2,4,4,4,4,5,4,5,6,5,5,6,6,6,6,4,4,10,5,10,3,1,2
1015078,3,3,5,4,5,3,3,4,4,3,4,4,4,6,6,6,6,6,6,6,6,3,0,7,3,6,3,5
1015079,4,4,3,4,5,1,3,4,4,2,4,5,4,6,6,6,6,6,6,4,2,4,1,7,2,8,3,6
1015080,5,5,1,4,2,1,5,5,4,1,1,4,5,6,4,1,5,5,6,1,2,1,8,2,3,5,NA,3
1015081,5,5,2,3,3,1,5,5,2,3,4,6,6,5,4,5,6,5,6,4,3,3,7,4,8,4,1,2
1015082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015088,4,5,3,5,4,4,5,5,4,4,4,5,5,6,6,6,6,6,5,4,6,5,8,7,8,7,1,2
1015089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015091,2,2,2,2,2,2,2,2,2,2,2,4,5,3,5,1,6,6,5,2,2,6,5,0,6,0,3,3
1015092,3,2,2,3,4,1,3,5,3,4,4,2,1,6,5,4,6,6,4,1,6,5,2,5,0,9,3,7
1015093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015094,2,1,2,1,1,1,3,2,1,1,1,4,1,6,6,2,6,5,4,2,4,1,5,5,3,6,1,4
1015095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015096,4,5,5,5,5,1,4,5,4,1,5,5,6,6,6,5,6,4,6,2,5,5,0,10,0,10,2,7
1015097,3,3,3,5,5,5,3,3,3,3,3,4,4,4,5,1,6,6,6,6,1,3,10,0,10,5,1,4
1015098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015099,1,1,5,5,1,1,1,1,5,5,1,3,6,6,6,6,6,6,6,6,1,6,0,10,5,9,2,6
1015100,2,2,5,4,5,1,3,2,4,4,4,4,5,6,6,6,6,6,6,3,3,3,0,9,0,9,2,6
1015101,1,1,1,1,5,1,1,1,1,1,1,2,5,6,6,2,6,1,5,2,2,2,0,2,0,2,2,4
1015102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015103,2,3,2,2,4,2,2,2,2,2,3,3,4,4,4,3,4,4,4,3,4,4,5,5,5,5,1,NA
1015104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015106,5,4,4,4,4,1,4,4,4,1,3,NA,1,2,1,2,2,1,2,2,3,2,5,NA,NA,4,3,7
1015107,4,4,3,4,4,1,4,4,3,2,4,5,5,5,6,6,6,6,5,5,3,4,5,5,5,6,3,4
1015108,2,5,3,2,1,4,5,5,2,1,4,2,2,3,2,4,2,1,2,3,2,1,10,0,10,0,1,1
1015109,4,5,4,4,5,2,3,5,4,2,1,6,6,3,3,3,6,2,2,3,1,4,5,5,5,5,3,NA
1015110,3,3,3,3,3,3,3,3,3,3,3,6,6,6,NA,6,6,6,6,5,5,5,5,5,5,5,2,NA
1015111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015172,4,4,4,4,4,2,4,4,4,4,4,6,6,4,6,4,4,4,4,4,4,4,5,5,5,5,3,NA
1015173,5,5,5,4,1,1,5,5,5,2,4,1,2,3,5,3,6,6,3,5,3,1,8,5,8,2,1,3
1015174,1,5,1,5,4,1,4,4,5,1,2,6,3,6,NA,4,6,4,6,6,6,3,9,5,9,3,1,4
1015175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015176,3,3,3,1,1,1,1,1,1,1,1,4,5,6,5,2,5,6,6,5,6,5,0,10,5,10,2,6
1015177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015178,5,5,5,5,5,2,5,5,4,5,1,6,6,6,6,6,6,6,6,5,6,5,5,5,5,5,1,3
1015179,4,1,5,4,5,1,2,2,3,2,4,3,4,6,6,6,6,1,6,6,6,6,1,7,1,9,2,6
1015180,5,5,5,5,5,4,5,5,5,5,5,6,6,6,6,6,6,6,5,5,6,6,0,10,0,10,3,7
1015181,3,4,3,3,4,2,4,4,4,4,3,5,4,2,5,4,6,6,6,5,4,5,6,5,10,5,1,2
1015182,1,1,3,3,4,1,4,4,4,3,3,5,4,5,5,5,4,4,4,4,5,5,5,5,5,8,2,7
1015183,3,5,5,5,4,1,5,5,5,2,5,5,5,5,6,5,6,6,6,4,1,6,10,10,10,7,3,4
1015184,4,3,3,2,3,3,2,3,3,3,2,2,4,6,6,6,6,5,2,6,5,4,5,4,6,5,1,6
1015185,4,5,4,5,5,4,4,5,4,3,5,4,6,6,6,6,6,5,6,4,5,2,10,8,9,7,3,3
1015186,3,5,5,5,4,1,5,5,5,4,4,5,4,5,6,4,6,6,5,6,3,3,8,5,7,5,1,4
1015247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015248,4,5,5,5,4,3,5,5,5,2,4,4,6,5,6,4,6,3,4,5,5,4,5,5,NA,5,NA,3
1015249,3,3,3,3,3,4,2,3,3,3,3,4,3,6,5,6,6,5,5,3,3,4,3,6,4,6,NA,5
1015250,5,4,3,3,2,3,4,3,3,3,2,5,4,3,4,3,6,5,5,3,3,3,7,1,6,1,1,1
1015251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015253,3,3,3,5,5,4,4,3,5,3,5,1,1,6,6,5,6,6,5,6,2,4,9,5,10,3,3,4
1015254,2,2,3,2,4,4,3,4,4,2,4,3,6,6,5,6,6,5,6,2,2,5,2,6,2,7,2,6
1015318,2,3,2,3,2,3,2,4,3,1,2,5,5,5,5,5,6,6,6,4,6,6,5,10,NA,2,2,4
1015319,3,5,4,4,3,2,3,3,4,2,3,5,6,5,6,6,6,6,5,6,6,5,3,9,2,6,2,6
1015320,5,5,4,5,5,1,5,5,5,4,3,5,6,6,6,4,6,6,6,1,4,3,5,5,5,5,2,5
1015321,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,4,4,4,3,4,3,4,5,5,5,5,1,2
1015322,2,2,2,1,5,1,3,4,1,4,3,3,5,5,5,4,6,4,5,3,5,5,4,6,2,8,2,5
1015323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015324,5,5,3,1,3,5,5,5,5,1,1,6,6,6,3,6,6,6,6,2,4,6,6,4,6,4,3,5
1015326,4,5,3,2,1,1,5,5,2,2,1,6,6,5,3,1,5,6,6,1,1,1,7,4,10,2,NA,1
1015384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015385,3,2,4,3,2,4,2,4,2,4,1,2,3,5,3,4,2,2,3,1,2,2,0,8,0,5,1,7
1015386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015387,2,2,1,2,3,2,2,3,2,1,4,2,3,5,5,5,6,4,3,4,5,6,0,7,0,8,2,6
1015388,4,5,5,4,4,2,5,4,4,3,2,5,5,4,5,5,6,1,1,6,6,4,4,6,7,4,2,5
1015445,4,5,5,5,5,1,4,4,4,3,4,5,5,5,5,5,6,5,5,5,5,5,7,8,7,8,3,4
1015446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015448,5,5,4,4,4,3,5,5,2,2,2,6,6,6,5,2,6,4,5,4,4,3,7,6,6,6,3,3
1015449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015450,5,5,5,5,5,1,5,5,5,3,5,6,6,5,6,5,6,6,6,6,5,4,5,5,5,5,NA,NA
1015451,3,3,5,5,5,3,4,5,5,3,5,4,5,6,6,6,6,2,5,5,3,5,2,7,2,8,NA,6
1015452,1,1,2,5,5,1,1,5,5,4,2,2,2,6,6,5,6,6,5,4,6,6,5,5,5,5,3,4
1015453,3,3,3,4,NA,1,4,4,3,2,3,4,6,NA,6,5,NA,5,5,4,1,4,4,6,4,6,3,4
1015577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015578,2,2,2,5,5,1,1,1,1,1,1,1,6,6,6,6,6,6,6,1,5,6,0,7,0,10,2,7
1015579,1,3,5,5,5,1,5,5,5,5,5,4,6,6,6,6,6,4,6,4,5,3,5,10,1,10,NA,7
1015580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015582,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,1,2
1015583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015659,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,NA
1015660,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,4,5,5,5,5,5,5,6,6,5,1,NA
1015765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015767,5,5,5,NA,NA,NA,5,5,5,5,5,6,6,6,6,6,6,6,5,6,2,6,0,10,0,10,2,6
1015768,4,2,3,4,3,3,4,2,1,4,3,4,4,4,5,4,4,4,3,4,5,2,9,3,9,5,1,2
1015769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015864,5,5,4,4,5,1,5,5,2,2,4,5,6,5,5,4,6,6,6,4,3,5,6,4,5,5,1,3
1015865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015866,1,1,1,1,3,1,3,3,4,1,1,1,3,6,6,5,6,6,3,2,5,5,3,7,1,7,2,5
1015867,4,5,3,4,5,1,4,5,5,4,3,6,6,6,6,4,6,6,5,3,6,5,6,2,5,0,1,5
1015868,5,5,3,5,5,1,4,5,2,2,3,6,6,1,6,6,6,6,6,3,4,1,9,4,8,4,1,3
1015869,4,1,5,4,2,4,5,5,2,4,2,6,6,3,5,6,6,6,4,4,5,2,6,0,9,1,3,2
1015999,5,5,5,5,5,3,5,5,4,4,4,4,6,6,6,6,6,2,4,5,5,5,7,6,4,8,1,6
1016000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016001,2,4,3,4,4,4,3,4,2,4,3,3,3,5,6,3,6,2,5,4,4,4,2,8,3,8,2,4
1016002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016069,4,5,2,2,3,2,4,5,2,2,3,5,5,4,6,4,6,3,5,3,5,4,10,1,10,3,1,1
1016214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016215,2,3,4,5,5,NA,5,5,NA,5,NA,5,NA,5,6,5,6,6,NA,4,4,NA,5,10,5,NA,2,NA
1016216,4,4,4,4,3,2,4,4,4,3,4,3,3,5,5,3,5,6,4,5,3,3,3,8,2,6,2,5
1016217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016218,4,4,3,4,5,2,5,4,3,1,3,5,1,5,5,5,6,2,4,4,5,2,5,7,3,7,2,6
1016219,3,3,3,5,4,2,5,5,3,4,4,5,6,5,6,6,6,5,6,4,5,5,5,5,5,5,1,5
1016220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016289,5,5,4,4,5,2,4,5,4,4,4,4,3,6,6,4,6,4,5,6,5,4,4,7,4,6,3,6
1016324,5,5,2,5,5,1,5,4,1,2,4,6,6,5,6,2,6,6,5,4,3,2,10,0,10,3,1,3
1018524,3,5,5,5,5,1,5,5,5,4,5,5,5,5,6,5,6,6,6,4,5,6,4,8,2,8,3,4
1018525,4,5,4,5,5,1,5,5,5,4,3,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,2,6
1018526,4,3,4,5,5,2,4,5,5,4,5,6,6,5,6,6,6,6,5,3,2,6,0,9,0,9,3,7
1018527,4,4,3,3,5,1,5,4,3,2,2,5,2,6,6,2,6,5,4,3,5,5,0,3,1,3,3,6
1018528,5,5,3,5,5,1,5,5,3,5,5,6,6,6,6,5,6,6,6,2,1,5,8,0,5,5,1,4
1018529,5,5,4,4,5,2,5,5,4,4,4,5,6,5,6,5,6,6,6,5,4,4,6,2,2,5,3,4
1018530,2,3,2,3,4,1,2,2,3,3,4,4,3,6,3,4,4,1,2,4,4,3,1,0,1,1,2,4
1018531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018534,5,5,5,5,5,1,5,5,5,3,5,6,6,6,6,6,6,5,6,6,6,5,10,10,10,9,3,4
1020235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053279,5,5,5,5,5,3,5,5,4,5,5,6,6,3,6,6,6,6,6,4,4,6,3,3,4,4,3,5
1053280,3,4,3,5,5,2,4,5,4,2,5,5,4,5,6,6,6,4,4,5,5,6,3,8,1,10,2,6
1053281,5,5,3,5,5,3,5,5,3,1,5,4,6,2,4,4,6,6,4,5,5,1,10,10,10,10,1,2
1053282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053284,1,1,1,5,4,1,2,5,4,2,3,5,5,6,6,6,6,4,3,2,5,4,8,1,7,4,1,2
1053285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053286,2,5,2,4,5,1,4,5,2,3,3,5,6,6,6,4,6,4,6,2,1,1,2,6,2,7,3,4
1053287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053289,4,4,5,4,2,1,5,4,5,2,5,6,5,5,6,5,6,6,6,5,5,3,8,3,7,2,1,4
1053290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053291,5,5,5,5,5,4,5,5,5,5,5,6,6,5,6,5,6,6,5,1,1,5,10,6,5,5,1,2
1053292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053293,5,5,5,5,5,1,5,5,5,4,5,6,6,6,6,6,6,6,6,6,6,6,10,0,5,4,1,4
1053294,5,4,5,5,4,1,4,5,5,4,4,2,6,6,6,5,5,6,6,5,2,5,1,7,1,9,2,7
1053295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053296,4,4,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,1,1,2,1,3,0,10,0,10,2,7
1053297,5,4,1,4,3,1,5,4,2,3,3,3,3,5,6,2,6,2,4,5,4,1,9,2,8,4,1,2
1053298,5,5,4,2,5,1,5,5,5,2,5,6,6,4,4,3,6,4,6,3,6,3,4,4,5,5,2,2
1053299,5,5,5,NA,NA,NA,4,4,4,4,4,4,6,6,6,6,NA,NA,NA,5,5,5,5,5,5,5,1,6
1053300,5,5,5,4,5,3,4,5,5,3,3,6,4,4,6,2,6,5,4,3,5,6,1,8,5,8,2,6
1053301,5,5,2,5,5,1,5,5,5,2,5,3,3,3,6,6,6,6,3,4,3,4,5,5,5,5,2,4
1053302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053303,1,3,5,5,5,5,4,3,5,4,5,6,4,6,6,3,6,6,5,1,6,6,8,6,4,5,2,4
1053304,4,4,4,3,4,1,3,4,5,3,3,5,5,5,5,6,6,6,5,5,4,4,8,2,2,8,1,4
1053305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053306,4,4,4,NA,NA,NA,4,4,3,4,2,4,4,5,6,3,6,6,4,4,4,4,6,3,5,5,1,NA
1053307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053308,4,4,4,3,4,4,3,4,3,3,4,5,6,6,6,4,6,6,5,4,3,4,2,9,1,9,2,6
1053309,4,4,4,4,5,2,5,5,5,4,NA,3,3,6,6,6,6,6,6,6,4,5,10,0,8,3,1,2
1053310,5,5,3,4,3,1,5,5,3,3,4,5,6,4,6,4,6,6,6,4,4,4,5,5,5,5,NA,NA
1053311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053312,3,5,3,5,4,1,3,4,NA,2,3,4,6,5,5,4,6,6,5,4,4,4,0,5,0,7,3,5
1053313,3,5,2,4,4,2,5,5,5,4,5,6,5,4,5,5,6,5,6,5,2,5,5,1,5,1,1,3
1053314,5,5,2,4,2,1,5,5,3,2,2,5,5,4,4,3,5,4,4,3,1,1,6,2,7,3,1,1
1053315,5,5,5,5,5,1,5,5,5,5,5,6,6,4,6,6,6,6,5,3,6,6,5,5,5,5,3,4
1053316,3,3,3,4,3,4,2,3,3,3,4,4,4,4,3,3,5,2,4,4,6,3,7,7,0,8,2,3
1053317,4,4,2,2,3,1,5,4,2,2,3,5,6,4,5,3,6,6,6,5,1,3,8,2,9,2,1,2
1053318,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,6,4,4,4,4,4,5,5,5,5,3,3
1053319,4,4,4,4,3,1,3,2,3,4,4,4,2,6,6,2,4,4,4,5,5,4,1,8,1,8,3,6
1053320,5,5,5,5,5,3,5,5,5,3,5,5,6,5,6,6,6,3,4,5,6,5,10,1,7,5,1,4
1053321,5,5,5,4,4,3,5,4,5,2,4,6,4,4,6,6,6,6,6,6,2,6,10,1,5,5,1,4
